state_id,a,b,r,U,L,new_blue,new_red,blue_target,blue_power,red_allowed,red_target,red_power,c0,c1,c2,c3,c4,lower_bound,upper_bound,status
q278,B,B,Ro,Bo B Bo,R Ro R,B,Ro,q046,0,0,,,-8,-40,-56,56,24,98467037437040917193123/125000000000000000000000,6014104656903821517/7629394531250000000,positive
q278,B,B,Ro,Bo B Bo,R Ro R,B,R,q046,0,0,,,-8,-40,-56,56,24,98467037437040917193123/125000000000000000000000,6014104656903821517/7629394531250000000,positive
q279,B,B,Ro,Bo B Bo,R R Ro,Bo,Ro,q039,0,0,,,0,0,0,0,0,0,0,zero
q279,B,B,Ro,Bo B Bo,R R Ro,Bo,R,q039,0,0,,,0,0,0,0,0,0,0,zero
q279,B,B,Ro,Bo B Bo,R R Ro,B,Ro,q047,0,0,,,262,1174,1092,-1394,-510,47385020646067458719/24414062500000000000,195337771948431880916909/100000000000000000000000,positive
q279,B,B,Ro,Bo B Bo,R R Ro,B,R,q047,0,0,,,262,1174,1092,-1394,-510,47385020646067458719/24414062500000000000,195337771948431880916909/100000000000000000000000,positive
q280,B,B,Ro,Bo B Bo,R R R,Bo,Ro,q040,0,0,,,0,0,0,0,0,0,0,zero
q280,B,B,Ro,Bo B Bo,R R R,Bo,R,q040,0,0,,,0,0,0,0,0,0,0,zero
q280,B,B,Ro,Bo B Bo,R R R,B,Ro,q048,0,0,,,-974,-4406,-4224,5230,2010,347493657759121669939241/100000000000000000000000,86002992263614619681/24414062500000000000,positive
q280,B,B,Ro,Bo B Bo,R R R,B,R,q048,0,0,,,-974,-4406,-4224,5230,2010,347493657759121669939241/100000000000000000000000,86002992263614619681/24414062500000000000,positive
q281,B,B,Ro,Bo B B,Ro Ro Ro,Bo,Ro,q049,0,1,q153,0,0,0,0,0,0,0,0,zero
q281,B,B,Ro,Bo B B,Ro Ro Ro,Bo,R,q049,0,1,q154,0,38295,172959,164850,-206049,-77499,112031108523961677231/244140625000000000000,2325191304796624344053541/1000000000000000000000000,positive
q281,B,B,Ro,Bo B B,Ro Ro Ro,B,Ro,q057,0,1,q153,0,0,0,0,0,0,0,0,zero
q281,B,B,Ro,Bo B B,Ro Ro Ro,B,R,q057,0,1,q154,0,38295,172959,164850,-206049,-77499,112031108523961677231/244140625000000000000,2325191304796624344053541/1000000000000000000000000,positive
q282,B,B,Ro,Bo B B,Ro Ro R,Bo,Ro,q050,0,1,q155,0,0,0,0,0,0,0,0,zero
q282,B,B,Ro,Bo B B,Ro Ro R,Bo,R,q050,0,1,q156,0,-37681,-170309,-162244,202837,76287,2846368287810185781924767/1000000000000000000000000,1143438738712230032547/244140625000000000000,positive
q282,B,B,Ro,Bo B B,Ro Ro R,B,Ro,q058,0,1,q155,0,-29637,-133913,-127622,159523,59997,1172231611151148455266877/1000000000000000000000000,638942781968252245807/244140625000000000000,positive
q282,B,B,Ro,Bo B B,Ro Ro R,B,R,q058,0,1,q156,0,-67318,-304222,-289866,362360,136284,1004649974740333559297911/250000000000000000000000,891190760340241139177/122070312500000000000,positive
q283,B,B,Ro,Bo B B,Ro R Ro,Bo,Ro,q051,0,1,q157,0,0,0,0,0,0,0,0,zero
q283,B,B,Ro,Bo B B,Ro R Ro,Bo,R,q051,0,1,q158,0,15653,70685,67294,-84179,-31641,323206901870093856429/244140625000000000000,2086090018178237914131719/1000000000000000000000000,positive
q283,B,B,Ro,Bo B B,Ro R Ro,B,Ro,q059,0,1,q157,0,-6800,-30726,-29284,36600,13770,202507789243117240643457/100000000000000000000000,57534670397026102087/24414062500000000000,positive
q283,B,B,Ro,Bo B B,Ro R Ro,B,R,q059,0,1,q158,0,8853,39959,38010,-47579,-17871,898553605840354877299/244140625000000000000,4111167910609410320566289/1000000000000000000000000,positive
q284,B,B,Ro,Bo B B,Ro R R,Bo,Ro,q052,0,1,q159,0,0,0,0,0,0,0,0,zero
q284,B,B,Ro,Bo B B,Ro R R,Bo,R,q052,0,1,q160,0,24599,111149,105846,-132361,-49773,717384341188312923937/244140625000000000000,4137144400719286240896307/1000000000000000000000000,positive
q284,B,B,Ro,Bo B B,Ro R R,B,Ro,q060,0,1,q159,0,17356,78430,74694,-93398,-35124,379820860037413623553/122070312500000000000,989347183603433272228979/250000000000000000000000,positive
q284,B,B,Ro,Bo B B,Ro R R,B,R,q060,0,1,q160,0,41955,189579,180540,-225759,-84897,1477026061263140171043/244140625000000000000,8094533135133019329812223/1000000000000000000000000,positive
q285,B,B,Ro,Bo B B,R Ro Ro,Bo,Ro,q053,0,0,,,0,0,0,0,0,0,0,zero
q285,B,B,Ro,Bo B B,R Ro Ro,Bo,R,q053,0,0,,,0,0,0,0,0,0,0,zero
q285,B,B,Ro,Bo B B,R Ro Ro,B,Ro,q061,0,0,,,-1300,-5878,-5604,7004,2634,924050507310105490780997/500000000000000000000000,233342067106614318227/122070312500000000000,positive
q285,B,B,Ro,Bo B B,R Ro Ro,B,R,q061,0,0,,,-1300,-5878,-5604,7004,2634,924050507310105490780997/500000000000000000000000,233342067106614318227/122070312500000000000,positive
q286,B,B,Ro,Bo B B,R Ro R,Bo,Ro,q054,0,0,,,0,0,0,0,0,0,0,zero
q286,B,B,Ro,Bo B B,R Ro R,Bo,R,q054,0,0,,,0,0,0,0,0,0,0,zero
q286,B,B,Ro,Bo B B,R Ro R,B,Ro,q062,0,0,,,-9126,-41208,-39218,49076,18438,1575867177835529643466979/500000000000000000000000,219484058905154090357/61035156250000000000,positive
q286,B,B,Ro,Bo B B,R Ro R,B,R,q062,0,0,,,-9126,-41208,-39218,49076,18438,1575867177835529643466979/500000000000000000000000,219484058905154090357/61035156250000000000,positive
q287,B,B,Ro,Bo B B,R R Ro,Bo,Ro,q055,0,0,,,0,0,0,0,0,0,0,zero
q287,B,B,Ro,Bo B B,R R Ro,Bo,R,q055,0,0,,,0,0,0,0,0,0,0,zero
q287,B,B,Ro,Bo B B,R R Ro,B,Ro,q063,0,0,,,3076,13912,13266,-16574,-6234,88784295890155131337/30517578125000000000,1529709657367058498345203/500000000000000000000000,positive
q287,B,B,Ro,Bo B B,R R Ro,B,R,q063,0,0,,,3076,13912,13266,-16574,-6234,88784295890155131337/30517578125000000000,1529709657367058498345203/500000000000000000000000,positive
q288,B,B,Ro,Bo B B,R R R,Bo,Ro,q056,0,0,,,0,0,0,0,0,0,0,zero
q288,B,B,Ro,Bo B B,R R R,Bo,R,q056,0,0,,,0,0,0,0,0,0,0,zero
q288,B,B,Ro,Bo B B,R R R,B,Ro,q064,0,0,,,-6007,-27127,-25818,32297,12147,3478821699523025232955027/1000000000000000000000000,920732292238424367457/244140625000000000000,positive
q288,B,B,Ro,Bo B B,R R R,B,R,q064,0,0,,,-6007,-27127,-25818,32297,12147,3478821699523025232955027/1000000000000000000000000,920732292238424367457/244140625000000000000,positive
q289,B,B,Ro,B Bo Bo,Ro Ro Ro,Bo,Ro,q257,1,1,q161,0,2744,12704,13740,-15988,-6132,69008227795345425251/30517578125000000000,602073477246245174314147/250000000000000000000000,positive
q289,B,B,Ro,B Bo Bo,Ro Ro Ro,Bo,R,q257,1,1,q162,0,1188,5532,6096,-7020,-2700,4354752839081328513/2441406250000000000,18484126628154382861893/10000000000000000000000,positive
q289,B,B,Ro,B Bo Bo,Ro Ro Ro,B,Ro,q265,1,1,q161,0,1556,7172,7644,-8968,-3432,29147634613657637677/61035156250000000000,69985155771192801383411/125000000000000000000000,positive
q289,B,B,Ro,B Bo Bo,Ro Ro Ro,B,R,q265,1,1,q162,0,0,0,0,0,0,0,0,zero
q290,B,B,Ro,B Bo Bo,Ro Ro R,Bo,Ro,q258,1,1,q163,0,132,612,768,-828,-324,57429326428927698039/61035156250000000000,237165374689301829785679/250000000000000000000000,positive
q290,B,B,Ro,B Bo Bo,Ro Ro R,Bo,R,q258,1,1,q164,0,-236,-1028,-780,1120,408,279649114425387899283091/125000000000000000000000,137150512792303273187/61035156250000000000,positive
q290,B,B,Ro,B Bo Bo,Ro Ro R,B,Ro,q266,1,1,q163,0,0,0,0,0,0,0,0,zero
q290,B,B,Ro,B Bo Bo,Ro Ro R,B,R,q266,1,1,q164,0,-368,-1640,-1548,1948,732,322132854161473968780503/250000000000000000000000,19930296590843893787/15258789062500000000,positive
q291,B,B,Ro,B Bo Bo,Ro R Ro,Bo,Ro,q259,1,1,q165,0,888,4080,4056,-4944,-1872,15171536082499452321/30517578125000000000,33885134646217417468203/62500000000000000000000,positive
q291,B,B,Ro,B Bo Bo,Ro R Ro,Bo,R,q259,1,1,q166,0,0,0,0,0,0,0,0,zero
q291,B,B,Ro,B Bo Bo,Ro R Ro,B,Ro,q267,1,1,q165,0,888,4080,4056,-4944,-1872,15171536082499452321/30517578125000000000,33885134646217417468203/62500000000000000000000,positive
q291,B,B,Ro,B Bo Bo,Ro R Ro,B,R,q267,1,1,q166,0,0,0,0,0,0,0,0,zero
q292,B,B,Ro,B Bo Bo,Ro R R,Bo,Ro,q260,1,1,q167,0,0,0,0,0,0,0,0,zero
q292,B,B,Ro,B Bo Bo,Ro R R,Bo,R,q260,1,1,q168,0,244,1096,1044,-1304,-492,45598778196153244981/30517578125000000000,376501144255036682081957/250000000000000000000000,positive
q292,B,B,Ro,B Bo Bo,Ro R R,B,Ro,q268,1,1,q167,0,-4104,-18546,-17748,22128,8334,908221430849042728247847/500000000000000000000000,246217542227539864077/122070312500000000000,positive
q292,B,B,Ro,B Bo Bo,Ro R R,B,R,q268,1,1,q168,0,-3860,-17450,-16704,20824,7842,1661223719359116092411761/500000000000000000000000,428612655012152844001/122070312500000000000,positive
q293,B,B,Ro,B Bo Bo,R Ro Ro,Bo,Ro,q261,1,0,,,536,2468,2436,-2980,-1128,6207043196725343983/61035156250000000000,16102388837142827423219/125000000000000000000000,positive
q293,B,B,Ro,B Bo Bo,R Ro Ro,Bo,R,q261,1,0,,,536,2468,2436,-2980,-1128,6207043196725343983/61035156250000000000,16102388837142827423219/125000000000000000000000,positive
q293,B,B,Ro,B Bo Bo,R Ro Ro,B,Ro,q269,1,0,,,0,0,0,0,0,0,0,zero
q293,B,B,Ro,B Bo Bo,R Ro Ro,B,R,q269,1,0,,,0,0,0,0,0,0,0,zero
q294,B,B,Ro,B Bo Bo,R Ro R,Bo,Ro,q262,1,0,,,0,0,0,0,0,0,0,zero
q294,B,B,Ro,B Bo Bo,R Ro R,Bo,R,q262,1,0,,,0,0,0,0,0,0,0,zero
q294,B,B,Ro,B Bo Bo,R Ro R,B,Ro,q270,1,0,,,8,32,64,-56,-24,20748475642160104557/30517578125000000000,85055126338959082806877/125000000000000000000000,positive
q294,B,B,Ro,B Bo Bo,R Ro R,B,R,q270,1,0,,,8,32,64,-56,-24,20748475642160104557/30517578125000000000,85055126338959082806877/125000000000000000000000,positive
q295,B,B,Ro,B Bo Bo,R R Ro,Bo,Ro,q263,1,0,,,0,0,0,0,0,0,0,zero
q295,B,B,Ro,B Bo Bo,R R Ro,Bo,R,q263,1,0,,,0,0,0,0,0,0,0,zero
q295,B,B,Ro,B Bo Bo,R R Ro,B,Ro,q271,1,0,,,-434,-1962,-1848,2330,870,203813976128375608600567/100000000000000000000000,50272785437481655347/24414062500000000000,positive
q295,B,B,Ro,B Bo Bo,R R Ro,B,R,q271,1,0,,,-434,-1962,-1848,2330,870,203813976128375608600567/100000000000000000000000,50272785437481655347/24414062500000000000,positive
q296,B,B,Ro,B Bo Bo,R R R,Bo,Ro,q264,1,0,,,0,0,0,0,0,0,0,zero
q296,B,B,Ro,B Bo Bo,R R R,Bo,R,q264,1,0,,,0,0,0,0,0,0,0,zero
q296,B,B,Ro,B Bo Bo,R R R,B,Ro,q272,1,0,,,1534,6934,6644,-8266,-3126,386808857564968755447/122070312500000000000,1621890410459660180382917/500000000000000000000000,positive
q296,B,B,Ro,B Bo Bo,R R R,B,R,q272,1,0,,,1534,6934,6644,-8266,-3126,386808857564968755447/122070312500000000000,1621890410459660180382917/500000000000000000000000,positive
q297,B,B,Ro,B Bo B,Ro Ro Ro,Bo,Ro,q273,1,1,q169,0,0,0,0,0,0,0,0,zero
q297,B,B,Ro,B Bo B,Ro Ro Ro,Bo,R,q273,1,1,q170,0,72,112,72,-136,-48,15447913935407349739/30517578125000000000,31707627636409632306877/62500000000000000000000,positive
q297,B,B,Ro,B Bo B,Ro Ro Ro,B,Ro,q281,1,1,q169,0,0,0,0,0,0,0,0,zero
q297,B,B,Ro,B Bo B,Ro Ro Ro,B,R,q281,1,1,q170,0,72,112,72,-136,-48,15447913935407349739/30517578125000000000,31707627636409632306877/62500000000000000000000,positive
q298,B,B,Ro,B Bo B,Ro Ro R,Bo,Ro,q274,1,1,q171,0,0,0,0,0,0,0,0,zero
q298,B,B,Ro,B Bo B,Ro Ro R,Bo,R,q274,1,1,q172,0,-4164,-18750,-17776,22288,8382,1544335416722161273792831/500000000000000000000000,401666693700409558871/122070312500000000000,positive
q298,B,B,Ro,B Bo B,Ro Ro R,B,Ro,q282,1,1,q171,0,-25833,-116703,-111204,139017,52281,1277175862781426000554521/1000000000000000000000000,619207221114622697661/244140625000000000000,positive
q298,B,B,Ro,B Bo B,Ro Ro R,B,R,q282,1,1,q172,0,-29997,-135453,-128980,161305,60663,4365846696225748548140183/1000000000000000000000000,1422540608515441815403/244140625000000000000,positive
q299,B,B,Ro,B Bo B,Ro R Ro,Bo,Ro,q275,1,1,q173,0,0,0,0,0,0,0,0,zero
q299,B,B,Ro,B Bo B,Ro R Ro,Bo,R,q275,1,1,q174,0,8,32,64,-56,-24,20748475642160104557/30517578125000000000,85055126338959082806877/125000000000000000000000,positive
q299,B,B,Ro,B Bo B,Ro R Ro,B,Ro,q283,1,1,q173,0,-5568,-25144,-23948,29940,11268,527634821939487148342497/250000000000000000000000,72685757304867762051/30517578125000000000,positive
q299,B,B,Ro,B Bo B,Ro R Ro,B,R,q283,1,1,q174,0,-5560,-25112,-23884,29884,11244,697745074617405313956251/250000000000000000000000,5839639559189241663/1907348632812500000,positive
q300,B,B,Ro,B Bo B,Ro R R,Bo,Ro,q276,1,1,q175,0,0,0,0,0,0,0,0,zero
q300,B,B,Ro,B Bo B,Ro R R,Bo,R,q276,1,1,q176,0,2080,9376,8904,-11144,-4200,847449406496891881/305175781250000000,14389538044492041408139/5000000000000000000000,positive
q300,B,B,Ro,B Bo B,Ro R R,B,Ro,q284,1,1,q175,0,20709,93565,89094,-111427,-41889,840264761111192648141/244140625000000000000,4450765956248486870423551/1000000000000000000000000,positive
q300,B,B,Ro,B Bo B,Ro R R,B,R,q284,1,1,q176,0,22789,102941,97998,-122571,-46089,1518224286308706152941/244140625000000000000,7328673565146895152051351/1000000000000000000000000,positive
q301,B,B,Ro,B Bo B,R Ro Ro,Bo,Ro,q277,1,0,,,0,0,0,0,0,0,0,zero
q301,B,B,Ro,B Bo B,R Ro Ro,Bo,R,q277,1,0,,,0,0,0,0,0,0,0,zero
q301,B,B,Ro,B Bo B,R Ro Ro,B,Ro,q285,1,0,,,-930,-4200,-3996,5010,1872,97704774601793571406797/62500000000000000000000,98177755609612642233/61035156250000000000,positive
q301,B,B,Ro,B Bo B,R Ro Ro,B,R,q285,1,0,,,-930,-4200,-3996,5010,1872,97704774601793571406797/62500000000000000000000,98177755609612642233/61035156250000000000,positive
q302,B,B,Ro,B Bo B,R Ro R,Bo,Ro,q278,1,0,,,0,0,0,0,0,0,0,zero
q302,B,B,Ro,B Bo B,R Ro R,Bo,R,q278,1,0,,,0,0,0,0,0,0,0,zero
q302,B,B,Ro,B Bo B,R Ro R,B,Ro,q286,1,0,,,-3683,-16623,-15808,19803,7425,103991560345918491159177/40000000000000000000000,27137990171437553857/9765625000000000000,positive
q302,B,B,Ro,B Bo B,R Ro R,B,R,q286,1,0,,,-3683,-16623,-15808,19803,7425,103991560345918491159177/40000000000000000000000,27137990171437553857/9765625000000000000,positive
q303,B,B,Ro,B Bo B,R R Ro,Bo,Ro,q279,1,0,,,0,0,0,0,0,0,0,zero
q303,B,B,Ro,B Bo B,R R Ro,Bo,R,q279,1,0,,,0,0,0,0,0,0,0,zero
q303,B,B,Ro,B Bo B,R R Ro,B,Ro,q287,1,0,,,2310,10452,9978,-12444,-4698,21165557246978934141/7629394531250000000,1443545918649533290784691/500000000000000000000000,positive
q303,B,B,Ro,B Bo B,R R Ro,B,R,q287,1,0,,,2310,10452,9978,-12444,-4698,21165557246978934141/7629394531250000000,1443545918649533290784691/500000000000000000000000,positive
q304,B,B,Ro,B Bo B,R R R,Bo,Ro,q280,1,0,,,0,0,0,0,0,0,0,zero
q304,B,B,Ro,B Bo B,R R R,Bo,R,q280,1,0,,,0,0,0,0,0,0,0,zero
q304,B,B,Ro,B Bo B,R R R,B,Ro,q288,1,0,,,-4413,-19923,-18948,23733,8901,3426813073218115499995941/1000000000000000000000000,889045092089218591881/244140625000000000000,positive
q304,B,B,Ro,B Bo B,R R R,B,R,q288,1,0,,,-4413,-19923,-18948,23733,8901,3426813073218115499995941/1000000000000000000000000,889045092089218591881/244140625000000000000,positive
q305,B,B,Ro,B B Bo,Ro Ro Ro,Bo,Ro,q289,1,1,q177,0,-1400,-6464,-6684,7972,3036,607525821180670723860119/250000000000000000000000,19096568208528835963/7629394531250000000,positive
q305,B,B,Ro,B B Bo,Ro Ro Ro,Bo,R,q289,1,1,q178,0,-7560,-34392,-33430,41302,15582,2024077193892756374540431/500000000000000000000000,134984284338671948399/30517578125000000000,positive
q305,B,B,Ro,B B Bo,Ro Ro Ro,B,Ro,q297,1,1,q177,0,0,0,0,0,0,0,0,zero
q305,B,B,Ro,B B Bo,Ro Ro Ro,B,R,q297,1,1,q178,0,-6160,-27928,-26746,33330,12546,809025551531414926820193/500000000000000000000000,58598011504556604547/30517578125000000000,positive
q306,B,B,Ro,B B Bo,Ro Ro R,Bo,Ro,q290,1,1,q179,0,-240,-1132,-1208,1416,540,62946175281025397338107/50000000000000000000000,15526277428464915237/12207031250000000000,positive
q306,B,B,Ro,B B Bo,Ro Ro R,Bo,R,q290,1,1,q180,0,7068,31948,30434,-38046,-14310,50787534752618338407/12207031250000000000,450512259320933063680329/100000000000000000000000,positive
q306,B,B,Ro,B B Bo,Ro Ro R,B,Ro,q298,1,1,q179,0,0,0,0,0,0,0,0,zero
q306,B,B,Ro,B B Bo,Ro Ro R,B,R,q298,1,1,q180,0,7308,33080,31642,-39462,-14850,3526125732415342317/1220703125000000000,64923981751776453800823/20000000000000000000000,positive
q307,B,B,Ro,B B Bo,Ro R Ro,Bo,Ro,q291,1,1,q181,0,-36,-172,-192,220,84,91055127781484222351861/250000000000000000000000,22353842474677643101/61035156250000000000,positive
q307,B,B,Ro,B B Bo,Ro R Ro,Bo,R,q291,1,1,q182,0,-2040,-9200,-8718,10934,4110,208039733736636420257851/100000000000000000000000,6650911674602106727/3051757812500000000,positive
q307,B,B,Ro,B B Bo,Ro R Ro,B,Ro,q299,1,1,q181,0,0,0,0,0,0,0,0,zero
q307,B,B,Ro,B B Bo,Ro R Ro,B,R,q299,1,1,q182,0,-2004,-9028,-8526,10714,4026,858088413120213656585533/500000000000000000000000,110664391017364491439/61035156250000000000,positive
q308,B,B,Ro,B B Bo,Ro R R,Bo,Ro,q292,1,1,q183,0,0,0,0,0,0,0,0,zero
q308,B,B,Ro,B B Bo,Ro R R,Bo,R,q292,1,1,q184,0,-4544,-20570,-19650,24526,9228,623836663480641121011587/250000000000000000000000,331733585303654925709/122070312500000000000,positive
q308,B,B,Ro,B B Bo,Ro R R,B,Ro,q300,1,1,q183,0,2586,11676,11132,-13898,-5244,26469575075402465821/15258789062500000000,465184078062921398105249/250000000000000000000000,positive
q308,B,B,Ro,B B Bo,Ro R R,B,R,q300,1,1,q184,0,-1958,-8894,-8518,10628,3984,272255185385890629779209/62500000000000000000000,543490185906874652277/122070312500000000000,positive
q309,B,B,Ro,B B Bo,R Ro Ro,Bo,Ro,q293,1,0,,,0,0,0,0,0,0,0,zero
q309,B,B,Ro,B B Bo,R Ro Ro,Bo,R,q293,1,0,,,0,0,0,0,0,0,0,zero
q309,B,B,Ro,B B Bo,R Ro Ro,B,Ro,q301,1,0,,,172,784,756,-944,-348,16471472103482430139/30517578125000000000,137059260757725490399433/250000000000000000000000,positive
q309,B,B,Ro,B B Bo,R Ro Ro,B,R,q301,1,0,,,172,784,756,-944,-348,16471472103482430139/30517578125000000000,137059260757725490399433/250000000000000000000000,positive
q310,B,B,Ro,B B Bo,R Ro R,Bo,Ro,q294,1,0,,,0,0,0,0,0,0,0,zero
q310,B,B,Ro,B B Bo,R Ro R,Bo,R,q294,1,0,,,0,0,0,0,0,0,0,zero
q310,B,B,Ro,B B Bo,R Ro R,B,Ro,q302,1,0,,,-76,-352,-360,428,168,126661693622934771851861/125000000000000000000000,7760981159924688119/7629394531250000000,positive
q310,B,B,Ro,B B Bo,R Ro R,B,R,q302,1,0,,,-76,-352,-360,428,168,126661693622934771851861/125000000000000000000000,7760981159924688119/7629394531250000000,positive
q311,B,B,Ro,B B Bo,R R Ro,Bo,Ro,q295,1,0,,,0,0,0,0,0,0,0,zero
q311,B,B,Ro,B B Bo,R R Ro,Bo,R,q295,1,0,,,0,0,0,0,0,0,0,zero
q311,B,B,Ro,B B Bo,R R Ro,B,Ro,q303,1,0,,,262,1174,1092,-1394,-510,47385020646067458719/24414062500000000000,195337771948431880916909/100000000000000000000000,positive
q311,B,B,Ro,B B Bo,R R Ro,B,R,q303,1,0,,,262,1174,1092,-1394,-510,47385020646067458719/24414062500000000000,195337771948431880916909/100000000000000000000000,positive
q312,B,B,Ro,B B Bo,R R R,Bo,Ro,q296,1,0,,,0,0,0,0,0,0,0,zero
q312,B,B,Ro,B B Bo,R R R,Bo,R,q296,1,0,,,0,0,0,0,0,0,0,zero
q312,B,B,Ro,B B Bo,R R R,B,Ro,q304,1,0,,,-442,-2008,-1944,2390,924,610009656755579193370471/250000000000000000000000,150263544033620167861/61035156250000000000,positive
q312,B,B,Ro,B B Bo,R R R,B,R,q304,1,0,,,-442,-2008,-1944,2390,924,610009656755579193370471/250000000000000000000000,150263544033620167861/61035156250000000000,positive
q313,B,B,Ro,B B B,Ro Ro Ro,Bo,Ro,q305,1,1,q185,0,0,0,0,0,0,0,0,zero
q313,B,B,Ro,B B B,Ro Ro Ro,Bo,R,q305,1,1,q186,0,37749,170457,162414,-203043,-76365,107120457865967368437/48828125000000000000,806567993145991832610807/200000000000000000000000,positive
q313,B,B,Ro,B B B,Ro Ro Ro,B,Ro,q313,1,1,q185,0,0,0,0,0,0,0,0,zero
q313,B,B,Ro,B B B,Ro Ro Ro,B,R,q313,1,1,q186,0,37749,170457,162414,-203043,-76365,107120457865967368437/48828125000000000000,806567993145991832610807/200000000000000000000000,positive
q314,B,B,Ro,B B B,Ro Ro R,Bo,Ro,q306,1,1,q187,0,0,0,0,0,0,0,0,zero
q314,B,B,Ro,B B B,Ro Ro R,Bo,R,q306,1,1,q188,0,-28472,-128658,-122512,153204,57618,1885457424624191232560169/500000000000000000000000,629695620699283064129/122070312500000000000,positive
q314,B,B,Ro,B B B,Ro Ro R,B,Ro,q314,1,1,q187,0,-29637,-133913,-127622,159523,59997,1172231611151148455266877/1000000000000000000000000,638942781968252245807/244140625000000000000,positive
q314,B,B,Ro,B B B,Ro Ro R,B,R,q314,1,1,q188,0,-58109,-262571,-250134,312727,117615,988629292079906184077443/200000000000000000000000,379666804673363674813/48828125000000000000,positive
q315,B,B,Ro,B B B,Ro R Ro,Bo,Ro,q307,1,1,q189,0,0,0,0,0,0,0,0,zero
q315,B,B,Ro,B B B,Ro R Ro,Bo,R,q307,1,1,q190,0,9622,43444,41372,-51742,-19452,41857637420204477193/15258789062500000000,802934793196805150447617/250000000000000000000000,positive
q315,B,B,Ro,B B B,Ro R Ro,B,Ro,q315,1,1,q189,0,-6800,-30726,-29284,36600,13770,202507789243117240643457/100000000000000000000000,57534670397026102087/24414062500000000000,positive
q315,B,B,Ro,B B B,Ro R Ro,B,R,q315,1,1,q190,0,2822,12718,12088,-15142,-5682,622534451346766327979/122070312500000000000,2618408532609196504112519/500000000000000000000000,positive
q316,B,B,Ro,B B B,Ro R R,Bo,Ro,q308,1,1,q191,0,0,0,0,0,0,0,0,zero
q316,B,B,Ro,B B B,Ro R R,Bo,R,q308,1,1,q192,0,8915,40259,38304,-47923,-18021,696599478398138948899/244140625000000000000,3287262569247562262910139/1000000000000000000000000,positive
q316,B,B,Ro,B B B,Ro R R,B,Ro,q316,1,1,q191,0,17356,78430,74694,-93398,-35124,379820860037413623553/122070312500000000000,989347183603433272228979/250000000000000000000000,positive
q316,B,B,Ro,B B B,Ro R R,B,R,q316,1,1,q192,0,26271,118689,112998,-141321,-53145,291248239694593239201/48828125000000000000,1448930260732259070365211/200000000000000000000000,positive
q317,B,B,Ro,B B B,R Ro Ro,Bo,Ro,q309,1,0,,,0,0,0,0,0,0,0,zero
q317,B,B,Ro,B B B,R Ro Ro,Bo,R,q309,1,0,,,0,0,0,0,0,0,0,zero
q317,B,B,Ro,B B B,R Ro Ro,B,Ro,q317,1,0,,,-1300,-5878,-5604,7004,2634,924050507310105490780997/500000000000000000000000,233342067106614318227/122070312500000000000,positive
q317,B,B,Ro,B B B,R Ro Ro,B,R,q317,1,0,,,-1300,-5878,-5604,7004,2634,924050507310105490780997/500000000000000000000000,233342067106614318227/122070312500000000000,positive
q318,B,B,Ro,B B B,R Ro R,Bo,Ro,q310,1,0,,,0,0,0,0,0,0,0,zero
q318,B,B,Ro,B B B,R Ro R,Bo,R,q310,1,0,,,0,0,0,0,0,0,0,zero
q318,B,B,Ro,B B B,R Ro R,B,Ro,q318,1,0,,,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q318,B,B,Ro,B B B,R Ro R,B,R,q318,1,0,,,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q319,B,B,Ro,B B B,R R Ro,Bo,Ro,q311,1,0,,,0,0,0,0,0,0,0,zero
q319,B,B,Ro,B B B,R R Ro,Bo,R,q311,1,0,,,0,0,0,0,0,0,0,zero
q319,B,B,Ro,B B B,R R Ro,B,Ro,q319,1,0,,,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q319,B,B,Ro,B B B,R R Ro,B,R,q319,1,0,,,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q320,B,B,Ro,B B B,R R R,Bo,Ro,q312,1,0,,,0,0,0,0,0,0,0,zero
q320,B,B,Ro,B B B,R R R,Bo,R,q312,1,0,,,0,0,0,0,0,0,0,zero
q320,B,B,Ro,B B B,R R R,B,Ro,q320,1,0,,,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q320,B,B,Ro,B B B,R R R,B,R,q320,1,0,,,378,1722,1656,-2058,-774,241743111354723550353/122070312500000000000,999508146551567840087133/500000000000000000000000,positive
q321,B,B,R,Bo Bo Bo,Ro Ro Ro,Bo,Ro,q065,0,1,q129,0,-3192,-13944,-16416,18360,7128,384205810816273278357531/125000000000000000000000,98994788824979509071/30517578125000000000,positive
q321,B,B,R,Bo Bo Bo,Ro Ro Ro,Bo,R,q065,0,1,q130,0,-1596,-6972,-8208,9180,3564,384205810816273278357531/250000000000000000000000,98994788824979509071/61035156250000000000,positive
q321,B,B,R,Bo Bo Bo,Ro Ro Ro,B,Ro,q073,0,1,q129,0,-1596,-6972,-8208,9180,3564,384205810816273278357531/250000000000000000000000,98994788824979509071/61035156250000000000,positive
q321,B,B,R,Bo Bo Bo,Ro Ro Ro,B,R,q073,0,1,q130,0,0,0,0,0,0,0,0,zero
